date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:39:16	23749/23749	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:15%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1576040400&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/vieweaa0.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1576040400)
00:39:17	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:16%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3NTk1NDAwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set03a9.php	(from http://elecslal.net/calendar/view.php?view=month&time=1575954000&course=1)
00:39:17	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:17%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3NTk1NDAwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set41d1.php	(from http://elecslal.net/calendar/view.php?view=month&time=1575954000&course=1)
00:39:18	23701/23701	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:18%20GMT	http://elecslal.net/calendar/view.php?view=month&course=1&time=2066878800	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/viewe41a.html	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=2064286800)
00:39:19	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:19%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MjA2NDI4NjgwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set7548.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=2064286800)
00:39:20	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:19%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MjA2NDI4NjgwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/seta6ae.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=2064286800)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17500b30.delayed	(from http://elecslal.net/?time=2066878800)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.175198d5.delayed	(from http://elecslal.net/?time=2066878800)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17520b30.delayed	(from http://elecslal.net/?time=2066878800)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17530b30.delayed	(from http://elecslal.net/?time=2066878800)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.175498d5.delayed	(from http://elecslal.net/?time=2066878800)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17550b30.delayed	(from http://elecslal.net/?time=2066878800)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17560b30.delayed	(from http://elecslal.net/?time=1064984400)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.175798d5.delayed	(from http://elecslal.net/?time=1064984400)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17580b30.delayed	(from http://elecslal.net/?time=1064984400)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17590b30.delayed	(from http://elecslal.net/?time=1064984400)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.175a98d5.delayed	(from http://elecslal.net/?time=1064984400)
00:39:20	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.175b0b30.delayed	(from http://elecslal.net/?time=1064984400)
00:39:21	23923/23923	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:21%20GMT	http://elecslal.net/?time=2069557200	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/indexf4ab.html	(from http://elecslal.net/?time=2066878800)
00:39:22	23985/23985	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:21%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1064984400&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view510b.html	(from http://elecslal.net/?time=1064984400)
00:39:22	23935/23935	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:21%20GMT	http://elecslal.net/?time=1062392400	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/index3a52.html	(from http://elecslal.net/?time=1064984400)
00:39:22	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:22%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTA2NzY2NjQwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set6d6b.php	(from http://elecslal.net/calendar/view.php?view=month&time=1067666400&course=1)
00:39:23	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:22%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTA2NzY2NjQwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setf0f8.php	(from http://elecslal.net/calendar/view.php?view=month&time=1067666400&course=1)
00:39:24	20768/20768	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:23%20GMT	http://elecslal.net/calendar/view.php?view=day&course=1&time=1544072400	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view6c26.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1544158800)
00:39:24	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:24%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NDQxNTg4MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/sete086.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1544158800)
00:39:25	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:25%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NDQxNTg4MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set7c83.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1544158800)
00:39:26	24437/24437	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:25%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1544158800&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/viewf18e.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1544158800)
00:39:27	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:26%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU0NDI0NTIwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setb999.php	(from http://elecslal.net/calendar/view.php?view=month&time=1544245200&course=1)
00:39:28	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:27%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU0NDI0NTIwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setb694.php	(from http://elecslal.net/calendar/view.php?view=month&time=1544245200&course=1)
00:39:29	20532/20532	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:28%20GMT	http://elecslal.net/calendar/view.php?view=day&course=1&time=1576213200	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view1959.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1576126800)
00:39:31	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:30%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NzYxMjY4MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set7c20.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1576126800)
00:39:32	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:31%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NzYxMjY4MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/seta23a.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1576126800)
00:39:33	23749/23749	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:32%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1576126800&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/viewc6dc.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1576126800)
00:39:33	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:33%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3NjA0MDQwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set0384.php	(from http://elecslal.net/calendar/view.php?view=month&time=1576040400&course=1)
00:39:34	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:34%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3NjA0MDQwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/sete71c.php	(from http://elecslal.net/calendar/view.php?view=month&time=1576040400&course=1)
00:39:35	23961/23961	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:35%20GMT	http://elecslal.net/calendar/view.php?view=month&course=1&time=2069557200	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view2db1.html	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=2066878800)
00:39:36	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:35%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MjA2Njg3ODgwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set5750.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=2066878800)
00:39:37	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:36%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MjA2Njg3ODgwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set9d37.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=2066878800)
00:39:37	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.176e0b30.delayed	(from http://elecslal.net/?time=2069557200)
00:39:37	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.176f98d5.delayed	(from http://elecslal.net/?time=2069557200)
00:39:37	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17700b30.delayed	(from http://elecslal.net/?time=2069557200)
00:39:37	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17710b30.delayed	(from http://elecslal.net/?time=2069557200)
00:39:37	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.177298d5.delayed	(from http://elecslal.net/?time=2069557200)
00:39:37	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17730b30.delayed	(from http://elecslal.net/?time=2069557200)
00:39:37	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17740b30.delayed	(from http://elecslal.net/?time=1062392400)
00:39:38	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.177598d5.delayed	(from http://elecslal.net/?time=1062392400)
00:39:38	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17760b30.delayed	(from http://elecslal.net/?time=1062392400)
00:39:38	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17770b30.delayed	(from http://elecslal.net/?time=1062392400)
00:39:38	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.177898d5.delayed	(from http://elecslal.net/?time=1062392400)
00:39:38	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.17790b30.delayed	(from http://elecslal.net/?time=1062392400)
00:39:38	24189/24189	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:37%20GMT	http://elecslal.net/?time=2072235600	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/index0277.html	(from http://elecslal.net/?time=2069557200)
00:39:39	24174/24174	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:39%20GMT	http://elecslal.net/?time=1059714000	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/index0925.html	(from http://elecslal.net/?time=1062392400)
00:39:39	23960/23960	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:38%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1062392400&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view91a7.html	(from http://elecslal.net/?time=1062392400)
00:39:40	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:39%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTA2NDk4NDQwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set2439.php	(from http://elecslal.net/calendar/view.php?view=month&time=1064984400&course=1)
00:39:41	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:40%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTA2NDk4NDQwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/seta623.php	(from http://elecslal.net/calendar/view.php?view=month&time=1064984400&course=1)
00:39:42	20762/20762	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:41%20GMT	http://elecslal.net/calendar/view.php?view=day&course=1&time=1543986000	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/viewba55.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1544072400)
00:39:42	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:42%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NDQwNzI0MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set03b3.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1544072400)
00:39:43	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:43%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NDQwNzI0MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set22ea.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1544072400)
00:39:44	24437/24437	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:43%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1544072400&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/viewb26b.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1544072400)
00:39:45	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:44%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU0NDE1ODgwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set75d2.php	(from http://elecslal.net/calendar/view.php?view=month&time=1544158800&course=1)
00:39:45	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:45%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU0NDE1ODgwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setf959.php	(from http://elecslal.net/calendar/view.php?view=month&time=1544158800&course=1)
00:39:46	20528/20528	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:46%20GMT	http://elecslal.net/calendar/view.php?view=day&course=1&time=1576299600	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view07e7.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1576213200)
00:39:48	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:46%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NzYyMTMyMDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set701e.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1576213200)
00:39:49	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:48%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NzYyMTMyMDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set2ec9.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1576213200)
00:39:50	23749/23749	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:49%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1576213200&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/viewb0cc.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1576213200)
00:39:51	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:50%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3NjEyNjgwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set8a5e.php	(from http://elecslal.net/calendar/view.php?view=month&time=1576126800&course=1)
00:39:51	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:51%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3NjEyNjgwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set2e0b.php	(from http://elecslal.net/calendar/view.php?view=month&time=1576126800&course=1)
00:39:52	24420/24420	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:57:51%20GMT	http://elecslal.net/calendar/view.php?view=month&course=1&time=2072235600	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view2bde.html	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=2069557200)
00:39:53	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:52%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MjA2OTU1NzIwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setc472.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=2069557200)
00:39:54	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:57:53%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MjA2OTU1NzIwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setffbb.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=2069557200)
